date,sunrise,daylight_duration_sec,sunshine_duration_sec,precip_hours,rain_sum_in,temp_mean_f,weather_code_daily
2024-11-07,1730980979,38202.69,13839.734,1.0,0.1,68.4437,51.0
2024-11-08,1731067433,38103.273,21392.453,2.0,0.2,68.061195,51.0
2024-11-09,1731153888,38004.598,14400.0,1.0,0.1,64.5587,51.0
2024-11-10,1731240344,37906.715,0.0,3.0,1.5,58.438698,55.0
2024-11-11,1731326800,37809.74,19488.35,4.0,1.1,62.19245,53.0
2024-11-12,1731413256,37713.77,34190.438,0.0,0.0,60.8237,1.0
2024-11-13,1731499712,37618.93,31749.184,2.0,0.4,56.1662,51.0
2024-11-14,1731586169,37525.336,523.6933,11.0,27.500002,52.626198,65.0
2024-11-15,1731672626,37433.1,33936.88,0.0,0.0,52.6562,3.0
2024-11-16,1731759083,37342.344,33827.082,0.0,0.0,52.25495,0.0
2024-11-17,1731845540,37253.19,33559.008,0.0,0.0,55.35995,3.0
2024-11-18,1731931997,37165.76,33473.69,0.0,0.0,58.596203,3.0
2024-11-19,1732018453,37080.18,0.0,14.0,29.300003,59.4887,65.0
2024-11-20,1732104910,36996.58,25581.494,6.0,1.2,61.37495,51.0
2024-11-21,1732191365,36915.07,33472.8,0.0,0.0,46.592453,1.0
2024-11-22,1732277821,36835.8,33161.117,0.0,0.0,42.943703,3.0
2024-11-23,1732364276,36758.895,33056.316,0.0,0.0,44.58995,1.0
2024-11-24,1732450730,36684.484,33032.875,0.0,0.0,49.0487,2.0
2024-11-25,1732537184,36612.707,29113.594,0.0,0.0,56.1137,3.0
2024-11-26,1732623636,36543.688,25354.844,6.0,2.4999998,56.06495,61.0
2024-11-27,1732710088,36477.57,32626.8,0.0,0.0,49.63745,3.0
2024-11-28,1732796540,36414.207,29617.627,6.0,1.8000001,55.2137,53.0
2024-11-29,1732882991,36352.883,32501.553,0.0,0.0,39.9212,3.0
2024-11-30,1732969442,36293.625,32647.441,0.0,0.0,35.94245,0.0
2024-12-01,1733055893,36236.504,32488.965,0.0,0.0,38.48495,3.0
2024-12-02,1733142344,36181.61,32526.467,0.0,0.0,37.2587,3.0
2024-12-03,1733228795,36129.01,32402.23,0.0,0.0,33.99245,3.0
2024-12-04,1733315245,36078.78,32470.736,0.0,0.0,37.03745,3.0
2024-12-05,1733401695,36031.0,32400.0,3.0,0.8,44.32745,53.0
2024-12-06,1733488144,35985.734,32434.803,0.0,0.0,30.05495,3.0
2024-12-07,1733574592,35943.066,32406.902,0.0,0.0,37.4537,1.0
2024-12-08,1733661039,35903.08,21101.498,2.0,0.6,45.8762,53.0
2024-12-09,1733747486,35865.836,3920.1694,14.0,8.300001,55.4612,63.0
2024-12-10,1733833931,35831.414,7840.7915,16.0,17.400002,62.098698,63.0
2024-12-11,1733920375,35799.89,28800.0,9.0,21.5,46.8587,63.0
2024-12-12,1734006817,35771.332,32335.734,0.0,0.0,39.12245,1.0
2024-12-13,1734093258,35745.83,25574.121,0.0,0.0,42.69245,3.0
2024-12-14,1734179697,35723.43,25053.582,0.0,0.0,46.95245,3.0
2024-12-15,1734266135,35704.215,0.0,4.0,1.7000002,44.0537,55.0
2024-12-16,1734352571,35688.258,32169.941,0.0,0.0,52.202454,3.0
2024-12-17,1734439005,35675.62,32135.031,0.0,0.0,56.82995,3.0
2024-12-18,1734525437,35666.312,24348.234,4.0,1.3000001,57.20495,53.0
2024-12-19,1734611868,35660.176,28834.633,0.0,0.0,47.2487,3.0
2024-12-20,1734698298,35657.184,30589.334,0.0,0.0,41.31995,3.0
2024-12-21,1734784728,35657.3,32082.328,0.0,0.0,35.84495,2.0
2024-12-22,1734871156,35660.51,32058.674,0.0,0.0,35.01245,0.0
2024-12-23,1734957583,35666.785,32036.248,0.0,0.0,35.24495,0.0
2024-12-24,1735044008,35676.082,32057.73,0.0,0.0,38.85245,0.0
2024-12-25,1735130432,35688.387,31994.955,0.0,0.0,43.071198,3.0
2024-12-26,1735216855,35703.652,8874.951,1.0,0.2,44.068703,51.0
2024-12-27,1735303277,35721.86,268.63153,4.0,3.9,46.32245,61.0
2024-12-28,1735389696,35742.973,0.0,10.0,5.7999997,50.77745,63.0
2024-12-29,1735476114,35766.95,20549.81,12.0,5.9999995,57.99995,63.0
2024-12-30,1735562531,35793.754,30816.504,0.0,0.0,52.344948,3.0
2024-12-31,1735648945,35823.355,18980.766,2.0,0.2,54.662453,51.0
2025-01-01,1735735358,35855.707,32167.574,0.0,0.0,42.9212,3.0
2025-01-02,1735821768,35890.785,32316.945,0.0,0.0,36.72995,3.0
2025-01-03,1735908177,35928.535,32328.557,0.0,0.0,39.57245,3.0
2025-01-04,1735994584,35968.92,32420.824,0.0,0.0,34.5137,0.0
2025-01-05,1736080988,36011.91,16784.049,4.0,1.2,40.4312,53.0
2025-01-06,1736167390,36057.45,2561.2974,10.0,13.400002,42.201202,63.0
2025-01-07,1736253790,36105.707,32743.33,0.0,0.0,30.9512,3.0
2025-01-08,1736340188,36157.168,32773.98,0.0,0.0,28.33745,1.0
2025-01-09,1736426585,36211.76,32951.152,0.0,0.0,29.1287,3.0
2025-01-10,1736512979,36269.355,0.0,18.0,9.5,30.82745,75.0
2025-01-11,1736599372,36329.832,24914.217,1.0,0.1,31.3787,51.0
2025-01-12,1736685763,36393.074,31665.982,0.0,0.0,26.646198,3.0
2025-01-13,1736772152,36458.965,26602.408,3.0,1.8,38.946198,53.0
2025-01-14,1736858540,36527.383,33298.133,0.0,0.0,35.31245,3.0
2025-01-15,1736944926,36598.21,33375.727,0.0,0.0,37.44245,3.0
2025-01-16,1737031310,36671.332,33455.742,0.0,0.0,40.8212,0.0
2025-01-17,1737117692,36746.633,31893.41,0.0,0.0,42.91745,3.0
2025-01-18,1737204073,36823.992,26769.68,15.0,14.700001,49.1537,63.0
2025-01-19,1737290452,36903.305,4869.918,3.0,0.70000005,39.602448,53.0
2025-01-20,1737376830,36984.457,33797.312,0.0,0.0,22.36745,3.0
2025-01-21,1737463205,37067.336,0.0,7.0,0.0,24.317451,73.0
2025-01-22,1737549579,37151.836,33979.215,0.0,0.0,22.506199,3.0
2025-01-23,1737635952,37237.84,26529.85,0.0,0.0,29.84495,3.0
2025-01-24,1737722323,37325.25,33472.613,0.0,0.0,33.4037,3.0
2025-01-25,1737808692,37413.96,34263.17,0.0,0.0,34.232452,3.0
2025-01-26,1737895060,37503.867,32732.29,2.0,0.70000005,40.33745,53.0
2025-01-27,1737981426,37595.223,2977.127,13.0,7.399999,45.5687,61.0
2025-01-28,1738067790,37688.9,34560.195,0.0,0.0,42.0062,1.0
2025-01-29,1738154151,37784.816,34663.64,0.0,0.0,49.2887,3.0
2025-01-30,1738240512,37882.836,26265.246,3.0,1.9,51.992447,61.0
2025-01-31,1738326870,37982.824,0.0,8.0,13.0,55.47995,63.0
2025-02-01,1738413226,38084.637,34974.277,0.0,0.0,49.873695,1.0
2025-02-02,1738499581,38188.152,35036.67,0.0,0.0,51.03995,0.0
2025-02-03,1738585935,38293.223,35099.05,0.0,0.0,54.969948,0.0
2025-02-04,1738672287,38399.734,35161.355,0.0,0.0,60.606197,3.0
2025-02-05,1738758637,38507.555,27808.918,1.0,0.1,61.2137,51.0
2025-02-06,1738844986,38616.56,18036.576,4.0,0.5,63.617455,51.0
2025-02-07,1738931334,38726.625,34407.6,4.0,1.6,63.2687,55.0
2025-02-08,1739017681,38837.633,26801.555,2.0,0.3,64.8287,51.0
2025-02-09,1739104027,38949.473,27529.043,5.0,4.6,63.872456,63.0
2025-02-10,1739190372,39062.01,31340.77,0.0,0.0,51.3512,3.0
2025-02-11,1739276715,39175.145,0.0,15.0,9.9,45.12995,63.0
2025-02-12,1739363058,39288.766,0.0,21.0,28.199999,41.8712,63.0
2025-02-13,1739449400,39402.754,21311.686,8.0,18.900002,50.5187,65.0
2025-02-14,1739535741,39517.008,36121.855,0.0,0.0,41.2262,2.0
2025-02-15,1739622082,39631.414,0.0,8.0,5.7999997,49.157448,63.0
2025-02-16,1739708421,39746.25,34972.637,6.0,26.1,50.79245,65.0
2025-02-17,1739794759,39862.46,36412.457,0.0,0.0,36.1187,3.0
2025-02-18,1739881095,39979.996,36647.63,0.0,0.0,40.2962,3.0
2025-02-19,1739967430,40098.74,0.0,4.0,1.9000001,41.0162,55.0
2025-02-20,1740053764,40218.59,32723.795,0.0,0.0,27.15245,3.0
2025-02-21,1740140096,40339.43,37079.785,0.0,0.0,30.3062,3.0
2025-02-22,1740226427,40461.145,22060.719,0.0,0.0,37.1687,3.0
2025-02-23,1740312757,40583.645,36220.79,0.0,0.0,40.17995,3.0
2025-02-24,1740399086,40706.816,37371.527,0.0,0.0,47.826202,3.0
2025-02-25,1740485414,40830.562,37533.41,0.0,0.0,54.36995,0.0
2025-02-26,1740571741,40954.773,37608.645,0.0,0.0,56.53745,0.0
2025-02-27,1740658068,41079.355,37683.465,0.0,0.0,56.919952,3.0
2025-02-28,1740744394,41204.207,37860.703,0.0,0.0,52.656197,0.0
2025-03-01,1740830719,41329.23,37942.58,0.0,0.0,54.163704,3.0
2025-03-02,1740917044,41454.336,36206.207,0.0,0.0,41.04245,3.0
2025-03-03,1741003369,41579.42,37616.5,0.0,0.0,44.01995,3.0
2025-03-04,1741089694,41704.395,31211.139,0.0,0.0,54.478703,3.0
2025-03-05,1741176018,41829.156,24606.105,10.0,17.700003,52.1087,65.0
2025-03-06,1741262343,41953.617,38484.72,0.0,0.0,42.302452,3.0
2025-03-07,1741348668,42077.68,38263.8,0.0,0.0,48.804947,3.0
2025-03-08,1741434992,42201.61,38338.8,2.0,0.70000005,58.434948,53.0
2025-03-09,1741521315,42326.273,11005.973,14.0,7.1000004,48.87995,61.0
2025-03-10,1741607638,42451.652,7686.1426,16.0,21.200005,46.56995,63.0
2025-03-11,1741693959,42577.66,39417.016,0.0,0.0,54.35495,0.0
2025-03-12,1741780280,42704.203,39514.14,0.0,0.0,58.307446,0.0
2025-03-13,1741866600,42831.207,32811.188,2.0,0.8,59.26745,53.0
2025-03-14,1741952919,42958.58,39517.543,0.0,0.0,62.14745,3.0
2025-03-15,1742039238,43086.242,15651.318,3.0,0.6,65.754944,51.0
2025-03-16,1742125556,43214.11,39797.336,10.0,14.9,63.193703,63.0
2025-03-17,1742211874,43342.1,40395.18,0.0,0.0,46.5587,2.0
2025-03-18,1742298192,43470.13,40580.402,0.0,0.0,54.684948,3.0
2025-03-19,1742384510,43598.117,40709.027,0.0,0.0,59.901203,3.0
2025-03-20,1742470828,43725.97,27039.186,3.0,2.3999999,51.15995,61.0
2025-03-21,1742557145,43853.617,40965.273,0.0,0.0,46.77245,3.0
2025-03-22,1742643463,43980.97,41092.723,0.0,0.0,54.97745,0.0
2025-03-23,1742729782,44107.95,41219.617,0.0,0.0,60.152454,3.0
2025-03-24,1742816101,44234.46,12974.104,6.0,1.9000001,59.8487,53.0
2025-03-25,1742902420,44360.426,41351.586,0.0,0.0,61.146202,1.0
2025-03-26,1742988740,44485.76,41396.395,0.0,0.0,60.57245,0.0
2025-03-27,1743075060,44610.38,41441.098,0.0,0.0,61.3337,3.0
2025-03-28,1743161381,44734.508,41485.68,0.0,0.0,66.93245,3.0
2025-03-29,1743247702,44858.97,14598.807,1.0,0.1,67.986206,51.0
2025-03-30,1743334022,44983.742,24709.223,8.0,2.4,65.9462,53.0
2025-03-31,1743420342,45108.742,4302.894,15.0,10.0,65.29369,63.0
2025-04-01,1743506662,45233.902,41808.598,0.0,0.0,60.8237,3.0
2025-04-02,1743592981,45359.133,41002.34,6.0,2.0,71.07245,61.0
2025-04-03,1743679301,45484.355,39798.062,5.0,0.6,75.20495,51.0
2025-04-04,1743765621,45609.496,36810.906,3.0,0.4,76.243706,51.0
2025-04-05,1743851941,45734.47,41836.906,1.0,0.1,76.53995,51.0
2025-04-06,1743938261,45859.188,4833.2725,15.0,18.2,67.8737,63.0
2025-04-07,1744024581,45983.58,10831.967,19.0,17.600002,60.864952,63.0
2025-04-08,1744110902,46107.555,42847.137,0.0,0.0,50.70245,1.0
2025-04-09,1744197223,46231.027,43010.6,0.0,0.0,52.1837,0.0
2025-04-10,1744283546,46353.914,40725.4,3.0,3.1,58.16495,61.0
2025-04-11,1744369868,46476.125,43351.504,2.0,0.2,54.512447,51.0
2025-04-12,1744456192,46597.574,43528.316,0.0,0.0,50.012447,0.0
2025-04-13,1744542517,46718.164,43782.066,0.0,0.0,54.5312,3.0
2025-04-14,1744628842,46837.812,43897.914,0.0,0.0,65.78496,2.0
2025-04-15,1744715169,46956.418,35069.387,1.0,0.1,62.968697,51.0
2025-04-16,1744801497,47073.887,44126.06,0.0,0.0,58.53245,0.0
2025-04-17,1744887826,47190.43,44238.375,0.0,0.0,65.02745,2.0
2025-04-18,1744974155,47306.85,44350.32,0.0,0.0,70.44995,2.0
2025-04-19,1745060484,47423.1,43364.195,0.0,0.0,73.569954,3.0
2025-04-20,1745146814,47539.117,31768.996,0.0,0.0,72.76745,3.0
2025-04-21,1745233145,47654.797,42769.94,0.0,0.0,73.3937,3.0
2025-04-22,1745319476,47770.066,10732.479,14.0,10.7,68.10995,63.0
2025-04-23,1745405807,47884.83,33527.734,12.0,17.599998,67.89995,63.0
2025-04-24,1745492140,47998.992,15063.613,10.0,9.700001,64.8212,63.0
2025-04-25,1745578473,48112.477,24304.445,13.0,12.599999,67.3562,63.0
2025-04-26,1745664806,48225.18,44964.01,8.0,19.2,68.818695,65.0
2025-04-27,1745751141,48337.01,45334.574,0.0,0.0,69.08119,3.0
2025-04-28,1745837477,48447.87,43970.3,0.0,0.0,68.4212,3.0
2025-04-29,1745923813,48557.656,24878.766,5.0,0.5,69.077446,51.0
2025-04-30,1746010151,48666.28,45646.797,1.0,0.1,72.28745,51.0
2025-05-01,1746096490,48773.63,45059.09,2.0,0.90000004,71.709946,53.0
2025-05-02,1746182830,48879.605,38648.47,9.0,17.2,68.8412,65.0
2025-05-03,1746269172,48984.098,6609.0,11.0,13.2,62.8337,63.0
2025-05-04,1746355515,49086.996,46044.1,1.0,0.1,59.7587,51.0
2025-05-05,1746441859,49188.2,43382.383,0.0,0.0,58.944954,3.0
2025-05-06,1746528205,49287.59,44340.93,0.0,0.0,64.7387,3.0
2025-05-07,1746614553,49385.348,10389.712,14.0,14.200002,64.62245,63.0
2025-05-08,1746700902,49482.2,39102.73,4.0,1.9,68.78495,61.0
2025-05-09,1746787251,49578.1,42799.555,2.0,0.2,70.10495,51.0
2025-05-10,1746873602,49672.984,13453.206,12.0,14.2,60.508705,61.0
2025-05-11,1746959954,49766.746,1943.1664,16.0,7.7999997,62.544952,63.0
2025-05-12,1747046307,49859.297,35362.32,16.0,30.0,68.05746,65.0
2025-05-13,1747132662,49950.555,42127.29,3.0,0.3,66.55745,51.0
2025-05-14,1747219017,50040.43,39835.79,3.0,0.4,70.9487,51.0
2025-05-15,1747305374,50128.816,46659.47,0.0,0.0,74.616196,3.0
2025-05-16,1747391732,50215.63,35401.645,0.0,0.0,76.93745,3.0
2025-05-17,1747478092,50300.766,32400.0,5.0,5.6,75.5312,61.0
2025-05-18,1747564453,50384.133,23645.951,3.0,1.2,72.6212,53.0
2025-05-19,1747650815,50465.63,35153.137,4.0,0.6,75.51994,51.0
2025-05-20,1747737179,50545.16,41364.285,3.0,0.8,79.22495,53.0
2025-05-21,1747823544,50622.613,45435.477,4.0,19.6,74.1662,65.0
2025-05-22,1747909911,50697.895,46800.0,0.0,0.0,73.45745,3.0
2025-05-23,1747996279,50770.895,46830.684,0.0,0.0,72.34744,3.0
2025-05-24,1748082649,50841.516,46800.0,0.0,0.0,72.7937,3.0
2025-05-25,1748169020,50909.65,46800.0,9.0,3.6,72.51244,61.0
2025-05-26,1748255393,50975.188,31251.533,10.0,8.6,72.33245,61.0
2025-05-27,1748341768,51038.242,0.0,12.0,20.600002,66.249954,63.0
2025-05-28,1748428145,51099.312,21348.498,12.0,15.7,68.211205,65.0
2025-05-29,1748514523,51158.383,4705.6553,11.0,18.9,68.0762,65.0
2025-05-30,1748600903,51215.39,39572.438,4.0,3.0,67.554955,61.0
2025-05-31,1748687285,51270.28,46964.93,0.0,0.0,67.719955,2.0
2025-06-01,1748773668,51322.996,46182.46,0.0,0.0,69.80495,3.0
2025-06-02,1748860053,51373.48,46800.0,0.0,0.0,72.42245,3.0
2025-06-03,1748946440,51421.67,46963.297,0.0,0.0,74.826195,3.0
2025-06-04,1749032828,51467.51,41001.746,9.0,9.4,71.6987,63.0
2025-06-05,1749119217,51510.95,29862.229,10.0,1.1000001,73.0937,51.0
2025-06-06,1749205608,51551.92,46800.0,4.0,1.6,76.83994,53.0
2025-06-07,1749292001,51590.367,37118.594,7.0,2.1,75.7262,53.0
2025-06-08,1749378395,51626.242,30648.807,6.0,37.1,73.5587,65.0
2025-06-09,1749464790,51659.48,32386.486,11.0,11.0,71.41745,63.0
2025-06-10,1749551187,51690.03,36667.574,6.0,7.8,71.9162,63.0
2025-06-11,1749637586,51717.84,39384.242,6.0,1.4,73.47995,53.0
2025-06-12,1749723985,51742.85,30629.691,10.0,9.5,74.04995,63.0
2025-06-13,1749810386,51765.01,25272.96,15.0,10.700004,75.1937,63.0
2025-06-14,1749896788,51784.273,42435.863,6.0,1.9000001,75.546196,53.0
2025-06-15,1749983192,51800.582,39743.535,6.0,2.1,76.397446,53.0
2025-06-16,1750069597,51813.93,47256.035,4.0,0.4,78.83121,51.0
2025-06-17,1750156004,51824.426,40040.9,5.0,2.3,76.17995,55.0
2025-06-18,1750242412,51832.094,36818.727,8.0,1.2,76.22495,53.0
2025-06-19,1750328823,51836.945,42829.508,6.0,3.6,75.15994,61.0
2025-06-20,1750415235,51838.996,47365.965,0.0,0.0,76.397446,3.0
2025-06-21,1750501649,51838.266,47366.848,4.0,0.70000005,78.72245,51.0
2025-06-22,1750588064,51834.766,47258.75,3.0,0.3,81.396194,51.0
2025-06-23,1750674480,51828.523,47040.26,1.0,0.1,83.90871,51.0
2025-06-24,1750760898,51819.562,43658.9,1.0,1.9,86.53744,61.0
2025-06-25,1750847318,51807.89,43548.81,4.0,10.6,84.33994,65.0
2025-06-26,1750933738,51793.543,35404.79,3.0,6.0,79.311195,63.0
2025-06-27,1751020160,51776.54,33191.094,3.0,7.7999997,76.6787,63.0
2025-06-28,1751106583,51756.906,45150.46,6.0,8.900002,75.8012,63.0
2025-06-29,1751193007,51734.668,47036.68,3.0,3.3,77.83745,63.0
2025-06-30,1751279431,51709.848,44314.016,7.0,18.1,77.327446,65.0
2025-07-01,1751365857,51682.48,39208.918,11.0,11.2,77.05745,63.0
2025-07-02,1751452283,51652.594,43988.887,1.0,0.1,78.90245,51.0
2025-07-03,1751538710,51620.21,41205.19,0.0,0.0,80.0312,3.0
2025-07-04,1751625138,51585.363,47036.605,0.0,0.0,82.491196,1.0
2025-07-05,1751711566,51548.08,47475.113,0.0,0.0,81.73745,1.0
2025-07-06,1751797995,51508.258,47255.5,0.0,0.0,83.436195,3.0
2025-07-07,1751884425,51465.543,47335.65,1.0,0.1,85.01495,51.0
2025-07-08,1751970856,51420.0,45275.7,2.0,0.8,83.97995,53.0
2025-07-09,1752057288,51371.72,43113.016,4.0,1.1,81.7262,53.0
2025-07-10,1752143722,51320.79,38338.58,15.0,14.700002,76.15745,63.0
2025-07-11,1752230157,51267.293,46649.754,5.0,2.4,78.37745,53.0
2025-07-12,1752316592,51211.324,46753.773,1.0,0.1,79.08246,51.0
2025-07-13,1752403028,51152.96,46721.867,1.0,0.2,79.8137,51.0
2025-07-14,1752489465,51092.3,46894.027,0.0,0.0,82.40495,3.0
2025-07-15,1752575903,51029.426,44727.176,6.0,9.0,83.364944,63.0
2025-07-16,1752662342,50964.42,46622.52,0.0,0.0,82.19495,3.0
2025-07-17,1752748781,50897.383,46441.8,5.0,1.8000001,82.2662,53.0
2025-07-18,1752835220,50828.383,46405.246,9.0,3.6,80.37995,55.0
2025-07-19,1752921660,50757.508,38767.055,4.0,1.8,80.28244,53.0
2025-07-20,1753008100,50684.85,46266.38,5.0,2.0,81.94745,55.0
2025-07-21,1753094540,50610.496,46293.76,5.0,0.90000004,83.421196,51.0
2025-07-22,1753180981,50534.51,42705.508,4.0,7.7,82.11245,63.0
2025-07-23,1753267421,50456.99,37060.87,2.0,0.2,80.0912,51.0
2025-07-24,1753353862,50378.008,46181.023,6.0,1.8000001,80.28244,55.0
2025-07-25,1753440302,50297.64,46143.49,7.0,1.3000001,81.39245,51.0
2025-07-26,1753526743,50215.727,46106.008,6.0,0.6,81.35495,51.0
2025-07-27,1753613184,50131.6,46068.156,0.0,0.0,84.62494,1.0
2025-07-28,1753699625,50045.348,46029.883,3.0,1.1,86.7512,53.0
2025-07-29,1753786067,49957.074,45991.227,7.0,18.1,85.0412,65.0
2025-07-30,1753872509,49866.895,30178.936,10.0,9.9,78.748695,63.0
2025-07-31,1753958952,49774.914,40625.44,5.0,10.3,79.288704,65.0
2025-08-01,1754045395,49681.24,29616.87,9.0,13.700001,77.1812,63.0
2025-08-02,1754131837,49585.977,14287.588,11.0,5.8999996,74.69495,61.0
2025-08-03,1754218281,49489.223,15797.953,13.0,17.300001,68.3237,63.0
2025-08-04,1754304724,49391.086,0.0,16.0,18.199999,65.1512,63.0
2025-08-05,1754391167,49291.668,5027.749,19.0,23.400003,69.38496,63.0
2025-08-06,1754477611,49191.062,34990.72,7.0,1.6000001,72.24245,53.0
2025-08-07,1754564054,49089.367,42497.414,2.0,0.2,73.2587,51.0
2025-08-08,1754650498,48986.676,42617.434,9.0,1.3000001,72.75995,51.0
2025-08-09,1754736941,48883.082,44943.414,5.0,0.90000004,74.2712,51.0
2025-08-10,1754823384,48778.684,28732.27,6.0,1.0,74.57869,51.0
2025-08-11,1754909828,48673.56,19731.875,14.0,7.8999996,75.351204,63.0
2025-08-12,1754996271,48567.805,18479.691,8.0,10.7,76.2662,63.0
2025-08-13,1755082713,48461.508,41175.867,9.0,10.400001,77.3012,65.0
2025-08-14,1755169156,48354.746,43436.72,6.0,0.6,78.8912,51.0
2025-08-15,1755255598,48247.312,41421.297,4.0,9.700001,79.708694,63.0
2025-08-16,1755342041,48138.465,44356.1,1.0,0.1,77.848694,51.0
2025-08-17,1755428483,48028.258,44796.086,2.0,0.70000005,78.7262,51.0
2025-08-18,1755514925,47916.79,44463.984,3.0,2.2,79.974945,55.0
2025-08-19,1755601368,47804.15,38922.395,6.0,5.8,77.6537,63.0
2025-08-20,1755687810,47690.44,39847.184,6.0,5.2000003,77.5262,63.0
2025-08-21,1755774252,47575.76,36648.555,11.0,30.6,76.32995,65.0
2025-08-22,1755860694,47460.195,21799.904,14.0,7.2,73.101204,63.0
2025-08-23,1755947136,47343.84,26751.615,12.0,11.9,72.876205,63.0
2025-08-24,1756033578,47226.78,43116.992,3.0,0.6,73.88495,51.0
2025-08-25,1756120020,47109.11,39898.82,0.0,0.0,72.8087,3.0
2025-08-26,1756206461,46990.906,42724.125,0.0,0.0,69.553696,3.0
2025-08-27,1756292903,46872.258,43354.297,0.0,0.0,69.0662,3.0
2025-08-28,1756379345,46753.254,27036.025,0.0,0.0,70.959946,3.0
2025-08-29,1756465786,46633.965,43096.633,2.0,0.2,72.47495,51.0
2025-08-30,1756552227,46514.484,38455.566,0.0,0.0,73.97495,3.0
2025-08-31,1756638669,46394.88,42821.6,4.0,0.8,73.30745,51.0
2025-09-01,1756725110,46275.234,39227.19,0.0,0.0,72.16744,3.0
2025-09-02,1756811551,46155.633,42512.395,0.0,0.0,71.01994,3.0
2025-09-03,1756897992,46036.137,39159.723,4.0,0.8,72.591194,51.0
2025-09-04,1756984433,45916.543,41991.32,3.0,1.5,75.2312,53.0
2025-09-05,1757070874,45796.074,42105.31,1.0,0.1,78.27995,51.0
2025-09-06,1757157315,45674.77,26965.594,3.0,5.5,75.148705,63.0
2025-09-07,1757243755,45552.72,41752.72,0.0,0.0,72.03995,3.0
2025-09-08,1757330196,45429.996,38097.605,0.0,0.0,70.1312,3.0
2025-09-09,1757416637,45306.695,41499.53,0.0,0.0,67.9712,3.0
2025-09-10,1757503077,45182.883,41382.637,0.0,0.0,69.79745,1.0
2025-09-11,1757589518,45058.645,40947.277,1.0,0.1,72.60245,51.0
2025-09-12,1757675958,44934.062,40740.445,1.0,0.1,73.98995,51.0
2025-09-13,1757762399,44809.207,40819.25,0.0,0.0,73.77995,3.0
2025-09-14,1757848839,44684.156,36642.273,1.0,0.1,73.83995,51.0
2025-09-15,1757935280,44558.992,40415.953,0.0,0.0,74.12869,2.0
2025-09-16,1758021720,44433.785,39810.473,1.0,0.2,74.07994,51.0
2025-09-17,1758108161,44308.613,39613.074,4.0,2.4,73.34495,61.0
2025-09-18,1758194602,44183.547,39835.336,2.0,0.2,74.88619,51.0
2025-09-19,1758281043,44058.67,39837.055,0.0,0.0,76.70495,1.0
2025-09-20,1758367484,43934.05,39600.0,4.0,1.0,75.93245,51.0
2025-09-21,1758453925,43809.77,39628.17,1.0,0.2,74.49619,51.0
2025-09-22,1758540367,43685.89,39630.855,0.0,0.0,74.3912,3.0
2025-09-23,1758626808,43562.492,37022.574,3.0,0.5,75.523705,51.0
2025-09-24,1758713250,43439.35,39600.0,6.0,2.1,77.1212,53.0
2025-09-25,1758799692,43315.66,31976.957,14.0,14.5,73.27745,63.0
2025-09-26,1758886134,43191.465,33713.973,8.0,1.4000001,72.954956,51.0
2025-09-27,1758972577,43066.84,32400.0,1.0,0.1,71.8712,51.0
2025-09-28,1759059019,42941.863,39600.0,0.0,0.0,71.97245,3.0
2025-09-29,1759145461,42816.62,38915.676,3.0,0.3,71.51495,51.0
2025-09-30,1759231904,42691.19,39524.805,4.0,0.6,71.3612,51.0
2025-10-01,1759318347,42565.664,39441.15,0.0,0.0,71.8187,3.0
2025-10-02,1759404790,42440.113,39357.605,0.0,0.0,66.891205,0.0
2025-10-03,1759491234,42314.617,38241.484,0.0,0.0,65.5637,3.0
2025-10-04,1759577677,42189.273,30535.734,0.0,0.0,66.3137,3.0
2025-10-05,1759664121,42064.152,11924.651,6.0,9.399999,67.9187,63.0
2025-10-06,1759750565,41939.344,11264.906,7.0,2.4,69.0512,53.0
2025-10-07,1759837010,41814.92,25513.52,4.0,0.4,71.537445,51.0
2025-10-08,1759923455,41690.99,38656.66,2.0,0.2,73.10495,51.0
2025-10-09,1760009900,41567.617,27045.91,5.0,1.7,66.092445,55.0
2025-10-10,1760096345,41444.895,38505.21,0.0,0.0,62.417454,2.0
2025-10-11,1760182791,41322.92,38379.598,0.0,0.0,63.33245,3.0
2025-10-12,1760269237,41201.773,37064.453,0.0,0.0,65.8487,3.0
2025-10-13,1760355684,41081.54,38130.566,0.0,0.0,65.9012,0.0
2025-10-14,1760442131,40961.98,38006.703,0.0,0.0,68.88245,0.0
2025-10-15,1760528578,40842.22,37882.41,0.0,0.0,69.70745,0.0
2025-10-16,1760615026,40722.29,37757.777,0.0,0.0,69.0587,0.0
2025-10-17,1760701474,40602.285,36912.973,0.0,0.0,67.35995,3.0
2025-10-18,1760787923,40482.305,37507.91,2.0,0.8,68.6762,53.0
2025-10-19,1760874372,40362.453,22371.5,6.0,3.2000003,65.19994,61.0
2025-10-20,1760960822,40242.824,37257.89,0.0,0.0,57.6662,0.0
2025-10-21,1761047272,40123.51,29972.262,2.0,0.2,60.902443,51.0
2025-10-22,1761133722,40004.625,37008.562,0.0,0.0,59.07245,0.0
2025-10-23,1761220172,39886.27,36884.43,0.0,0.0,59.496197,0.0
2025-10-24,1761306623,39768.547,36760.812,0.0,0.0,59.21495,3.0
2025-10-25,1761393074,39651.562,36040.863,0.0,0.0,57.9887,3.0
2025-10-26,1761479526,39535.426,6046.748,9.0,2.2,56.038696,53.0
2025-10-27,1761565978,39420.25,0.0,18.0,16.000002,50.4437,63.0
