npu,hour_ts,burglary_count,grid_density_7d,npu_crime_avg_30d,temp_f,is_raining,is_hot,is_cold,is_daylight,is_weekend,is_holiday,day_number,month,year,hour_sin,hour_cos,day_of_week,campus_distance_m,location_type_count
K,2021-10-15 00:00:00,1,8.0,3.2333333333333334,67.093704,0,0,0,0,0,0,6,10,2021,0.0,1.0,Friday,762.6725,93043.0
K,2021-10-15 01:00:00,1,7.0,3.2333333333333334,65.203705,0,0,0,0,0,0,6,10,2021,0.25881904,0.9659258,Friday,2013.9004,93043.0
K,2021-10-17 02:00:00,1,8.0,3.2,52.4237,0,0,0,0,1,0,1,10,2021,0.5,0.8660254,Sunday,1186.3742,93043.0
K,2021-10-17 14:00:00,1,7.0,3.2,63.5837,0,0,0,1,1,0,1,10,2021,-0.5,-0.8660254,Sunday,1981.5704,93043.0
K,2021-10-19 04:00:00,1,8.0,3.1666666666666665,45.583702,0,0,1,0,0,0,3,10,2021,0.8660254,0.5,Tuesday,1313.7913,93043.0
K,2021-10-19 16:00:00,1,2.0,3.1666666666666665,70.1537,0,0,0,1,0,0,3,10,2021,-0.8660254,-0.5,Tuesday,2073.6704,7371.0
K,2021-10-19 22:00:00,1,7.0,3.1666666666666665,57.8237,0,0,0,0,0,0,3,10,2021,-0.5,0.8660254,Tuesday,1948.6698,93043.0
K,2021-10-22 21:00:00,2,8.0,2.8666666666666667,60.7937,0,0,0,0,0,0,6,10,2021,-0.70710677,0.70710677,Friday,2080.49845,66275.0
K,2021-10-23 00:00:00,1,7.0,2.933333333333333,54.583702,0,0,0,0,1,0,7,10,2021,0.0,1.0,Saturday,1103.5758,2326.0
K,2021-10-27 14:00:00,1,7.0,2.8,65.7437,0,0,0,1,0,0,4,10,2021,-0.5,-0.8660254,Wednesday,2231.5311,93043.0
K,2021-10-27 17:00:00,1,8.0,2.8,68.1737,0,0,0,1,0,0,4,10,2021,-0.9659258,-0.25881904,Wednesday,1390.6684,93043.0
K,2021-10-28 13:00:00,1,8.0,2.8,55.7537,1,0,0,1,0,0,5,10,2021,-0.25881904,-0.9659258,Thursday,524.4321,2733.0
K,2021-10-29 12:00:00,1,8.0,2.7666666666666666,52.1537,0,0,0,1,0,0,6,10,2021,1.2246469e-16,-1.0,Friday,1028.0807,39507.0
K,2021-10-30 09:00:00,1,7.0,2.8333333333333335,52.5137,0,0,0,1,1,0,7,10,2021,0.70710677,-0.70710677,Saturday,2455.4993,587.0
K,2021-11-01 09:00:00,1,7.0,2.8333333333333335,48.2837,0,0,0,1,0,0,2,11,2021,0.70710677,-0.70710677,Monday,2316.2495,39507.0
K,2021-11-01 12:00:00,1,7.0,2.8333333333333335,60.9737,0,0,0,1,0,0,2,11,2021,1.2246469e-16,-1.0,Monday,2622.3568,40866.0
K,2021-11-02 05:00:00,1,8.0,2.8333333333333335,46.1237,0,0,0,0,0,0,3,11,2021,0.9659258,0.25881904,Tuesday,2234.8739,7369.0
K,2021-11-02 15:00:00,1,8.0,2.8333333333333335,64.3937,0,0,0,1,0,0,3,11,2021,-0.70710677,-0.70710677,Tuesday,2093.1169,93043.0
K,2021-11-03 06:00:00,1,8.0,2.9,42.6137,0,0,1,0,0,0,4,11,2021,1.0,6.123234e-17,Wednesday,854.4214,93043.0
K,2021-11-03 17:00:00,1,8.0,2.9,56.1137,0,0,0,1,0,0,4,11,2021,-0.9659258,-0.25881904,Wednesday,524.4321,2733.0
K,2021-11-07 12:00:00,1,7.0,2.8,57.8237,0,0,0,1,1,0,1,11,2021,1.2246469e-16,-1.0,Sunday,1695.5771,7369.0
K,2021-11-09 22:00:00,1,7.0,2.7333333333333334,52.6937,0,0,0,0,0,0,3,11,2021,-0.5,0.8660254,Tuesday,2290.9707,8978.0
K,2021-11-10 05:00:00,1,8.0,2.7333333333333334,46.0337,0,0,0,0,0,0,4,11,2021,0.9659258,0.25881904,Wednesday,1037.3586,39507.0
K,2021-11-10 16:00:00,1,8.0,2.7333333333333334,69.6137,0,0,0,1,0,0,4,11,2021,-0.8660254,-0.5,Wednesday,2116.852,2701.0
K,2021-11-11 16:00:00,1,6.0,2.7333333333333334,70.2437,0,0,0,1,0,1,5,11,2021,-0.8660254,-0.5,Thursday,2073.6849,7371.0
K,2021-11-13 21:00:00,1,7.0,2.566666666666667,40.453697,0,0,1,0,1,0,7,11,2021,-0.70710677,0.70710677,Saturday,2051.0526,93043.0
K,2021-11-14 16:00:00,1,7.0,2.566666666666667,56.563698,0,0,0,1,1,0,1,11,2021,-0.8660254,-0.5,Sunday,2281.153,8978.0
K,2021-11-15 01:00:00,1,7.0,2.6,46.3937,0,0,0,0,0,0,2,11,2021,0.25881904,0.9659258,Monday,1594.9828,93043.0
K,2021-11-15 10:00:00,1,7.0,2.6,47.0237,0,0,0,1,0,0,2,11,2021,0.5,-0.8660254,Monday,2390.8755,39507.0
K,2021-11-15 18:00:00,1,8.0,2.6,53.2337,0,0,0,0,0,0,2,11,2021,-1.0,-1.8369701e-16,Monday,858.7328,93043.0
K,2021-11-16 12:00:00,1,7.0,2.6333333333333333,61.063698,0,0,0,1,0,0,3,11,2021,1.2246469e-16,-1.0,Tuesday,2222.1368,1375.0
K,2021-11-17 16:00:00,1,7.0,2.6,67.9937,0,0,0,1,0,0,4,11,2021,-0.8660254,-0.5,Wednesday,2394.6246,93043.0
K,2021-11-18 16:00:00,1,7.0,2.6666666666666665,70.6937,1,0,0,1,0,0,5,11,2021,-0.8660254,-0.5,Thursday,2066.57,93043.0
K,2021-11-18 21:00:00,1,8.0,2.6666666666666665,49.6337,0,0,0,0,0,0,5,11,2021,-0.70710677,0.70710677,Thursday,2932.3409,40866.0
K,2021-11-20 07:00:00,1,7.0,2.8,36.4037,0,0,1,0,1,0,7,11,2021,0.9659258,-0.25881904,Saturday,2908.8726,93043.0
K,2021-11-25 10:00:00,1,10.0,2.6666666666666665,48.2837,0,0,0,1,0,1,5,11,2021,0.5,-0.8660254,Thursday,1788.5785,7369.0
K,2021-11-27 00:00:00,1,7.0,2.7333333333333334,35.5037,0,0,1,0,1,0,7,11,2021,0.0,1.0,Saturday,2590.4641,8978.0
K,2021-11-28 01:00:00,1,7.0,2.6,42.0737,0,0,1,0,1,0,1,11,2021,0.25881904,0.9659258,Sunday,1171.7748,39507.0
K,2021-11-29 09:00:00,1,7.0,2.566666666666667,37.4837,0,0,1,1,0,0,2,11,2021,0.70710677,-0.70710677,Monday,2339.4648,40866.0
K,2021-11-29 11:00:00,1,7.0,2.566666666666667,43.6937,0,0,1,1,0,0,2,11,2021,0.25881904,-0.9659258,Monday,2306.8483,93043.0
K,2021-11-30 02:00:00,1,7.0,2.533333333333333,33.3437,0,0,1,0,0,0,3,11,2021,0.5,0.8660254,Tuesday,2066.57,93043.0
K,2021-11-30 06:00:00,1,7.0,2.533333333333333,32.8037,0,0,1,0,0,0,3,11,2021,1.0,6.123234e-17,Tuesday,1265.4176,8259.0
K,2021-11-30 18:00:00,1,7.0,2.533333333333333,50.7137,0,0,0,0,0,0,3,11,2021,-1.0,-1.8369701e-16,Tuesday,1830.4204,7371.0
K,2021-12-01 01:00:00,1,10.0,2.6333333333333333,41.4437,0,0,1,0,0,0,4,12,2021,0.25881904,0.9659258,Wednesday,1946.7337,93043.0
K,2021-12-01 10:00:00,1,9.0,2.6333333333333333,53.1437,0,0,0,1,0,0,4,12,2021,0.5,-0.8660254,Wednesday,967.8796,39507.0
K,2021-12-02 01:00:00,1,7.0,2.7333333333333334,47.6537,0,0,0,0,0,0,5,12,2021,0.25881904,0.9659258,Thursday,1377.9525,93043.0
K,2021-12-02 02:00:00,1,8.0,2.7333333333333334,48.7337,0,0,0,0,0,0,5,12,2021,0.5,0.8660254,Thursday,2339.4648,7371.0
K,2021-12-02 04:00:00,1,7.0,2.7333333333333334,47.0237,0,0,0,0,0,0,5,12,2021,0.8660254,0.5,Thursday,1942.054,93043.0
K,2021-12-04 03:00:00,1,7.0,2.7666666666666666,50.8937,0,0,0,0,1,0,7,12,2021,0.70710677,0.70710677,Saturday,2066.57,93043.0
K,2021-12-05 21:00:00,1,7.0,2.9,57.0137,0,0,0,0,1,0,1,12,2021,-0.70710677,0.70710677,Sunday,1248.6291,93043.0
K,2021-12-06 10:00:00,1,7.0,2.9,59.2637,0,0,0,1,0,0,2,12,2021,0.5,-0.8660254,Monday,2390.8755,39507.0
K,2021-12-06 18:00:00,1,8.0,2.9,61.8737,1,0,0,0,0,0,2,12,2021,-1.0,-1.8369701e-16,Monday,916.8964,93043.0
K,2021-12-07 15:00:00,1,7.0,2.966666666666667,51.7037,0,0,0,1,0,0,3,12,2021,-0.70710677,-0.70710677,Tuesday,2532.9315,93043.0
K,2021-12-08 09:00:00,1,7.0,2.933333333333333,46.9337,0,0,0,1,0,0,4,12,2021,0.70710677,-0.70710677,Wednesday,2755.202,39507.0
K,2021-12-08 19:00:00,1,7.0,2.933333333333333,44.5937,0,0,1,0,0,0,4,12,2021,-0.9659258,0.25881904,Wednesday,2189.4847,93043.0
K,2021-12-10 14:00:00,1,9.0,2.8666666666666667,57.1937,0,0,0,1,0,0,6,12,2021,-0.5,-0.8660254,Friday,1946.7337,93043.0
K,2021-12-10 18:00:00,1,7.0,2.8666666666666667,59.3537,0,0,0,0,0,0,6,12,2021,-1.0,-1.8369701e-16,Friday,1985.5056,39507.0
K,2021-12-11 06:00:00,1,7.0,2.9,65.0237,0,0,0,0,1,0,7,12,2021,1.0,6.123234e-17,Saturday,2017.9336,93043.0
K,2021-12-13 16:00:00,1,9.0,2.966666666666667,55.6637,0,0,0,1,0,0,2,12,2021,-0.8660254,-0.5,Monday,932.6257,39507.0
K,2021-12-13 18:00:00,1,7.0,2.966666666666667,52.2437,0,0,0,0,0,0,2,12,2021,-1.0,-1.8369701e-16,Monday,1120.1828,1673.0
K,2021-12-17 15:00:00,1,7.0,2.933333333333333,65.6537,0,0,0,1,0,0,6,12,2021,-0.70710677,-0.70710677,Friday,1925.703,93043.0
K,2021-12-17 21:00:00,1,7.0,2.933333333333333,59.9837,0,0,0,0,0,0,6,12,2021,-0.70710677,0.70710677,Friday,1359.8044,93043.0
K,2021-12-18 06:00:00,1,8.0,2.933333333333333,60.5237,0,0,0,0,1,0,7,12,2021,1.0,6.123234e-17,Saturday,3094.8928,7369.0
K,2021-12-20 12:00:00,1,7.0,2.9,44.0537,0,0,1,1,0,0,2,12,2021,1.2246469e-16,-1.0,Monday,1672.9849,93043.0
K,2021-12-20 20:00:00,1,8.0,2.9,40.2737,0,0,1,0,0,0,2,12,2021,-0.8660254,0.5,Monday,2350.6075,93043.0
K,2021-12-23 14:00:00,1,7.0,2.966666666666667,54.0437,0,0,0,1,0,1,5,12,2021,-0.5,-0.8660254,Thursday,1946.7337,93043.0
K,2021-12-24 03:00:00,1,7.0,2.8666666666666667,39.2837,0,0,1,0,0,1,6,12,2021,0.70710677,0.70710677,Friday,2813.415,1868.0
K,2021-12-26 03:00:00,1,7.0,2.8,56.7437,0,0,0,0,1,0,1,12,2021,0.70710677,0.70710677,Sunday,1483.2899,93043.0
L,2021-01-01 08:00:00,1,1.0,0.0,60.6137,1,0,0,1,0,1,6,1,2021,0.8660254,-0.5,Friday,1354.8004,39507.0
L,2021-01-01 17:00:00,1,1.0,0.0,66.2837,0,0,0,1,0,1,6,1,2021,-0.9659258,-0.25881904,Friday,1547.607,93043.0
L,2021-01-01 19:00:00,1,3.0,0.0,63.6737,1,0,0,0,0,1,6,1,2021,-0.9659258,0.25881904,Friday,1502.8465,93043.0
L,2021-01-02 00:00:00,1,2.0,10.0,58.0037,0,0,0,0,1,0,7,1,2021,0.0,1.0,Saturday,1346.2355,93043.0
L,2021-01-02 04:00:00,1,1.0,10.0,52.5137,0,0,0,0,1,0,7,1,2021,0.8660254,0.5,Saturday,1384.6224,7369.0
L,2021-01-02 11:00:00,1,4.0,10.0,55.6637,0,0,0,1,1,0,7,1,2021,0.25881904,-0.9659258,Saturday,1196.2942,39507.0
L,2021-01-02 12:00:00,1,4.0,10.0,57.9137,0,0,0,1,1,0,7,1,2021,1.2246469e-16,-1.0,Saturday,1196.2942,39507.0
L,2021-01-04 10:00:00,1,7.0,8.0,41.9837,0,0,1,1,0,0,2,1,2021,0.5,-0.8660254,Monday,1232.4839,93043.0
L,2021-01-04 16:00:00,1,2.0,8.0,54.0437,0,0,0,1,0,0,2,1,2021,-0.8660254,-0.5,Monday,990.8989,1375.0
L,2021-01-05 00:00:00,1,2.0,7.25,45.0437,1,0,1,0,0,0,3,1,2021,0.0,1.0,Tuesday,1156.8997,587.0
L,2021-01-06 04:00:00,1,2.0,6.2,32.5337,0,0,1,0,0,0,4,1,2021,0.8660254,0.5,Wednesday,1941.3109,93043.0
L,2021-01-08 01:00:00,1,3.0,5.428571428571429,38.3837,1,0,1,0,0,0,6,1,2021,0.25881904,0.9659258,Friday,1926.5459,7161.0
L,2021-01-08 05:00:00,1,1.0,5.428571428571429,38.0237,1,0,1,0,0,0,6,1,2021,0.9659258,0.25881904,Friday,700.379,93043.0
L,2021-01-10 23:00:00,1,4.0,5.222222222222222,37.8437,0,0,1,0,1,0,1,1,2021,-0.25881904,0.9659258,Sunday,1734.5979,93043.0
L,2021-01-11 07:00:00,1,8.0,4.9,37.4837,1,0,1,0,0,0,2,1,2021,0.9659258,-0.25881904,Monday,1145.9494,3895.0
L,2021-01-11 22:00:00,1,1.0,4.9,39.5537,1,0,1,0,0,0,2,1,2021,-0.5,0.8660254,Monday,1024.6037,93043.0
L,2021-01-13 06:00:00,1,1.0,4.5,28.2137,0,0,1,0,0,0,4,1,2021,1.0,6.123234e-17,Wednesday,809.0063,39507.0
L,2021-01-13 14:00:00,1,7.0,4.5,48.9137,0,0,0,1,0,0,4,1,2021,-0.5,-0.8660254,Wednesday,1927.3648,39507.0
L,2021-01-14 06:00:00,1,5.0,4.615384615384615,29.203701,0,0,1,0,0,0,5,1,2021,1.0,6.123234e-17,Thursday,1384.6224,8259.0
L,2021-01-15 19:00:00,1,6.0,4.5,41.263702,0,0,1,0,0,0,6,1,2021,-0.9659258,0.25881904,Friday,1384.6224,8259.0
L,2021-01-15 23:00:00,1,2.0,4.5,37.2137,0,0,1,0,0,0,6,1,2021,-0.25881904,0.9659258,Friday,694.1778,93043.0
L,2021-01-16 09:00:00,1,10.0,4.6,35.5937,0,0,1,1,1,0,7,1,2021,0.70710677,-0.70710677,Saturday,1327.3044,39507.0
L,2021-01-16 16:00:00,1,4.0,4.6,40.1837,0,0,1,1,1,0,7,1,2021,-0.8660254,-0.5,Saturday,412.9489,39507.0
L,2021-01-16 23:00:00,1,10.0,4.6,30.283699,0,0,1,0,1,0,7,1,2021,-0.25881904,0.9659258,Saturday,1150.9727,40866.0
L,2021-01-19 17:00:00,1,5.0,4.444444444444445,50.5337,0,0,0,1,0,0,3,1,2021,-0.9659258,-0.25881904,Tuesday,1941.3109,40866.0
L,2021-01-20 22:00:00,1,10.0,4.421052631578948,42.2537,0,0,1,0,0,0,4,1,2021,-0.5,0.8660254,Wednesday,279.254,5845.0
L,2021-01-21 16:00:00,1,5.0,4.25,54.313698,1,0,0,1,0,0,5,1,2021,-0.8660254,-0.5,Thursday,700.379,93043.0
L,2021-01-22 00:00:00,1,6.0,4.142857142857143,43.6037,0,0,1,0,0,0,6,1,2021,0.0,1.0,Friday,1941.3109,93043.0
L,2021-01-23 15:00:00,1,6.0,4.0,55.8437,0,0,0,1,1,0,7,1,2021,-0.70710677,-0.70710677,Saturday,427.6543,93043.0
L,2021-01-23 21:00:00,1,8.0,4.0,46.3037,0,0,0,0,1,0,7,1,2021,-0.70710677,0.70710677,Saturday,279.254,5845.0
L,2021-01-24 00:00:00,1,7.0,4.086956521739131,43.063698,0,0,1,0,1,0,1,1,2021,0.0,1.0,Sunday,1563.8964,93043.0
L,2021-01-24 02:00:00,1,12.0,4.086956521739131,43.1537,0,0,1,0,1,0,1,1,2021,0.5,0.8660254,Sunday,1502.8465,93043.0
L,2021-01-24 10:00:00,1,8.0,4.086956521739131,43.513702,0,0,1,1,1,0,1,1,2021,0.5,-0.8660254,Sunday,279.254,5845.0
L,2021-01-24 17:00:00,1,10.0,4.086956521739131,56.2937,0,0,0,1,1,0,1,1,2021,-0.9659258,-0.25881904,Sunday,1272.5771,93043.0
L,2021-01-25 21:00:00,1,4.0,4.25,60.9737,0,0,0,0,0,0,2,1,2021,-0.70710677,0.70710677,Monday,1519.9961,39507.0
L,2021-01-26 07:00:00,1,3.0,4.16,61.5137,1,0,0,0,0,0,3,1,2021,0.9659258,-0.25881904,Tuesday,1106.9177,93043.0
L,2021-01-26 11:00:00,1,7.0,4.16,63.493702,0,0,0,1,0,0,3,1,2021,0.25881904,-0.9659258,Tuesday,1156.8997,587.0
L,2021-01-28 19:00:00,1,8.0,4.0,36.3137,0,0,1,0,0,0,5,1,2021,-0.9659258,0.25881904,Thursday,1433.3246,93043.0
L,2021-01-29 08:00:00,1,8.0,4.0,27.2237,0,0,1,1,0,0,6,1,2021,0.8660254,-0.5,Friday,1384.6224,8259.0
L,2021-01-30 07:00:00,1,7.0,4.0344827586206895,28.6637,0,0,1,0,1,0,7,1,2021,0.9659258,-0.25881904,Saturday,279.254,39507.0
L,2021-02-01 01:00:00,1,9.0,3.7666666666666666,41.5337,0,0,1,0,0,0,2,2,2021,0.25881904,0.9659258,Monday,1341.9482,283.0
L,2021-02-01 21:00:00,1,12.0,3.7666666666666666,34.6937,0,0,1,0,0,0,2,2,2021,-0.70710677,0.70710677,Monday,1502.8465,7161.0
L,2021-02-02 08:00:00,1,7.0,3.6333333333333333,31.0937,0,0,1,1,0,0,3,2,2021,0.8660254,-0.5,Tuesday,408.0012,7161.0
L,2021-02-02 12:00:00,1,7.0,3.6333333333333333,38.0237,0,0,1,1,0,0,3,2,2021,1.2246469e-16,-1.0,Tuesday,659.6958,93043.0
L,2021-02-02 15:00:00,1,8.0,3.6333333333333333,42.703697,0,0,1,1,0,0,3,2,2021,-0.70710677,-0.70710677,Tuesday,1241.1613,40866.0
L,2021-02-02 19:00:00,1,6.0,3.6333333333333333,36.8537,0,0,1,0,0,0,3,2,2021,-0.9659258,0.25881904,Tuesday,1479.7555,39507.0
L,2021-02-02 20:00:00,1,6.0,3.6333333333333333,36.1337,0,0,1,0,0,0,3,2,2021,-0.8660254,0.5,Tuesday,1485.8959,93043.0
L,2021-02-02 23:00:00,1,2.0,3.6333333333333333,31.5437,0,0,1,0,0,0,3,2,2021,-0.25881904,0.9659258,Tuesday,377.1657,93043.0
L,2021-02-03 03:00:00,1,4.0,3.6333333333333333,27.2237,0,0,1,0,0,0,4,2,2021,0.70710677,0.70710677,Wednesday,1025.0289,93043.0
L,2021-02-03 13:00:00,1,11.0,3.6333333333333333,42.4337,0,0,1,1,0,0,4,2,2021,-0.25881904,-0.9659258,Wednesday,1302.8831,93043.0
L,2021-02-04 00:00:00,1,8.0,3.7333333333333334,29.8337,0,0,1,0,0,0,5,2,2021,0.0,1.0,Thursday,1504.7955,93043.0
L,2021-02-04 14:00:00,1,7.0,3.7333333333333334,46.8437,0,0,0,1,0,0,5,2,2021,-0.5,-0.8660254,Thursday,1722.9057,39507.0
L,2021-02-06 23:00:00,1,8.0,3.7333333333333334,35.5937,1,0,1,0,1,0,7,2,2021,-0.25881904,0.9659258,Saturday,1201.7843,93043.0
L,2021-02-07 12:00:00,1,7.0,3.7666666666666666,43.6937,0,0,1,1,1,0,1,2,2021,1.2246469e-16,-1.0,Sunday,387.9479,39507.0
L,2021-02-10 00:00:00,1,11.0,3.7666666666666666,47.2937,0,0,0,0,0,0,4,2,2021,0.0,1.0,Wednesday,1433.3246,93043.0
L,2021-02-10 08:00:00,1,8.0,3.7666666666666666,42.0737,0,0,1,1,0,0,4,2,2021,0.8660254,-0.5,Wednesday,1384.6224,8259.0
L,2021-02-11 09:00:00,1,9.0,3.8,56.6537,0,0,0,1,0,0,5,2,2021,0.70710677,-0.70710677,Thursday,1649.9787,956.0
L,2021-02-12 02:00:00,2,8.5,3.8333333333333335,54.6737,0,0,0,0,0,0,6,2,2021,0.5,0.8660254,Friday,542.5597,93043.0
L,2021-02-15 02:00:00,1,8.0,3.6,42.703697,1,0,1,0,0,0,2,2,2021,0.5,0.8660254,Monday,1049.27,93043.0
L,2021-02-15 09:00:00,1,7.0,3.6,41.6237,1,0,1,1,0,0,2,2,2021,0.70710677,-0.70710677,Monday,470.8599,7369.0
L,2021-02-15 21:00:00,1,6.0,3.6,47.3837,1,0,0,0,0,0,2,2,2021,-0.70710677,0.70710677,Monday,1031.7125,93043.0
L,2021-02-15 22:00:00,1,11.0,3.6,46.6637,0,0,0,0,0,0,2,2,2021,-0.5,0.8660254,Monday,1295.1692,93043.0
L,2021-02-15 23:00:00,1,8.0,3.6,45.6737,0,0,1,0,0,0,2,2,2021,-0.25881904,0.9659258,Monday,1513.422,93043.0
L,2021-02-16 00:00:00,1,9.0,3.6333333333333333,42.4337,0,0,1,0,0,0,3,2,2021,0.0,1.0,Tuesday,1384.6224,8259.0
L,2021-02-16 08:00:00,1,9.0,3.6333333333333333,27.6737,0,0,1,1,0,0,3,2,2021,0.8660254,-0.5,Tuesday,1380.2571,93043.0
L,2021-02-16 18:00:00,1,8.0,3.6333333333333333,32.8937,0,0,1,1,0,0,3,2,2021,-1.0,-1.8369701e-16,Tuesday,973.9696,93043.0
L,2021-02-17 00:00:00,1,8.0,3.6666666666666665,21.5537,0,0,1,0,0,0,4,2,2021,0.0,1.0,Wednesday,1502.8465,93043.0
L,2021-02-17 16:00:00,1,8.0,3.6666666666666665,49.9037,0,0,0,1,0,0,4,2,2021,-0.8660254,-0.5,Wednesday,1927.3648,39507.0
L,2021-02-17 17:00:00,1,7.0,3.6666666666666665,49.5437,0,0,0,1,0,0,4,2,2021,-0.9659258,-0.25881904,Wednesday,427.6543,93043.0
L,2021-02-18 14:00:00,1,12.0,3.7666666666666666,44.0537,1,0,1,1,0,0,5,2,2021,-0.5,-0.8660254,Thursday,1516.2647,93043.0
L,2021-02-19 00:00:00,1,9.0,3.8666666666666667,42.2537,1,0,1,0,0,0,6,2,2021,0.0,1.0,Friday,1145.9494,93043.0
L,2021-02-19 14:00:00,1,7.0,3.8666666666666667,46.3037,0,0,0,1,0,0,6,2,2021,-0.5,-0.8660254,Friday,1083.1647,93043.0
L,2021-02-21 00:00:00,1,4.0,4.2,31.9937,0,0,1,0,1,0,1,2,2021,0.0,1.0,Sunday,840.9292,956.0
L,2021-02-21 05:00:00,1,11.0,4.2,30.283699,0,0,1,0,1,0,1,2,2021,0.9659258,0.25881904,Sunday,1433.3246,93043.0
L,2021-02-21 22:00:00,1,9.0,4.2,51.6137,0,0,0,0,1,0,1,2,2021,-0.5,0.8660254,Sunday,1241.1613,7369.0
L,2021-02-22 10:00:00,1,7.0,4.3,51.8837,1,0,0,1,0,0,2,2,2021,0.5,-0.8660254,Monday,1926.5459,8259.0
L,2021-02-22 16:00:00,1,7.0,4.3,58.5437,0,0,0,1,0,0,2,2,2021,-0.8660254,-0.5,Monday,1706.2883,93043.0
L,2021-02-24 10:00:00,1,8.0,4.033333333333333,56.2937,0,0,0,1,0,0,4,2,2021,0.5,-0.8660254,Wednesday,191.0566,7371.0
L,2021-02-24 18:00:00,1,9.0,4.033333333333333,60.3437,0,0,0,1,0,0,4,2,2021,-1.0,-1.8369701e-16,Wednesday,1384.6224,8259.0
L,2021-02-25 14:00:00,1,9.0,4.2,67.2737,0,0,0,1,0,0,5,2,2021,-0.5,-0.8660254,Thursday,1200.9087,40866.0
L,2021-02-26 17:00:00,1,7.0,4.166666666666667,57.3737,0,0,0,1,0,0,6,2,2021,-0.9659258,-0.25881904,Friday,659.6958,93043.0
L,2021-02-28 10:00:00,1,11.0,4.333333333333333,62.7737,0,0,0,1,1,0,1,2,2021,0.5,-0.8660254,Sunday,1308.5734,39507.0
L,2021-02-28 12:00:00,1,11.0,4.333333333333333,68.083694,1,0,0,1,1,0,1,2,2021,1.2246469e-16,-1.0,Sunday,1174.1656,93043.0
L,2021-03-02 16:00:00,1,1.0,4.3,46.2137,1,0,0,1,0,0,3,3,2021,-0.8660254,-0.5,Tuesday,373.9147,295.0
L,2021-03-03 00:00:00,1,9.0,4.433333333333334,40.7237,1,0,1,0,0,0,4,3,2021,0.0,1.0,Wednesday,279.254,5845.0
L,2021-03-03 19:00:00,1,10.0,4.433333333333334,51.3437,0,0,0,0,0,0,4,3,2021,-0.9659258,0.25881904,Wednesday,817.3883,93043.0
L,2021-03-03 20:00:00,1,3.0,4.433333333333334,50.083702,0,0,0,0,0,0,4,3,2021,-0.8660254,0.5,Wednesday,856.0312,93043.0
L,2021-03-04 13:00:00,1,10.0,4.666666666666667,62.7737,0,0,0,1,0,0,5,3,2021,-0.25881904,-0.9659258,Thursday,667.0442,93043.0
L,2021-03-04 14:00:00,1,11.0,4.666666666666667,64.0337,0,0,0,1,0,0,5,3,2021,-0.5,-0.8660254,Thursday,619.6524,93043.0
L,2021-03-05 12:00:00,1,9.0,4.7,58.0037,0,0,0,1,0,0,6,3,2021,1.2246469e-16,-1.0,Friday,1502.8465,93043.0
L,2021-03-06 04:00:00,1,9.0,4.6,44.9537,0,0,1,0,1,0,7,3,2021,0.8660254,0.5,Saturday,1223.5283,40866.0
L,2021-03-06 14:00:00,1,12.0,4.6,46.3937,0,0,0,1,1,0,7,3,2021,-0.5,-0.8660254,Saturday,387.9479,40866.0
L,2021-03-07 04:00:00,1,8.0,4.5,33.7937,0,0,1,0,1,0,1,3,2021,0.8660254,0.5,Sunday,1116.7588,40866.0
L,2021-03-07 05:00:00,1,13.0,4.5,33.0737,0,0,1,0,1,0,1,3,2021,0.9659258,0.25881904,Sunday,279.254,5845.0
L,2021-03-07 13:00:00,1,10.0,4.5,54.4037,0,0,0,1,1,0,1,3,2021,-0.25881904,-0.9659258,Sunday,1341.9482,93043.0
L,2021-03-07 18:00:00,1,8.0,4.5,52.2437,0,0,0,1,1,0,1,3,2021,-1.0,-1.8369701e-16,Sunday,1124.4363,8259.0
L,2021-03-07 20:00:00,1,9.0,4.5,48.3737,0,0,0,0,1,0,1,3,2021,-0.8660254,0.5,Sunday,806.2437,93043.0
L,2021-03-08 05:00:00,2,10.0,4.7,31.9037,0,0,1,0,0,0,2,3,2021,0.9659258,0.25881904,Monday,1363.1874,51010.5
L,2021-03-08 08:00:00,1,5.0,4.7,36.1337,0,0,1,1,0,0,2,3,2021,0.8660254,-0.5,Monday,710.3882,283.0
L,2021-03-08 21:00:00,1,7.0,4.7,47.3837,0,0,0,0,0,0,2,3,2021,-0.70710677,0.70710677,Monday,1093.042,8978.0
L,2021-03-10 13:00:00,1,8.0,4.8,65.7437,0,0,0,1,0,0,4,3,2021,-0.25881904,-0.9659258,Wednesday,1927.3648,39507.0
L,2021-03-11 13:00:00,1,7.0,4.833333333333333,66.0137,0,0,0,1,0,0,5,3,2021,-0.25881904,-0.9659258,Thursday,933.2114,93043.0
L,2021-03-13 00:00:00,1,3.0,4.866666666666666,54.583702,0,0,0,0,1,0,7,3,2021,0.0,1.0,Saturday,949.0379,8259.0
L,2021-03-13 09:00:00,1,12.0,4.866666666666666,60.5237,0,0,0,1,1,0,7,3,2021,0.70710677,-0.70710677,Saturday,1272.5771,39507.0
L,2021-03-13 16:00:00,1,9.0,4.866666666666666,70.9637,1,0,0,1,1,0,7,3,2021,-0.8660254,-0.5,Saturday,1354.8004,8978.0
L,2021-03-15 01:00:00,1,10.0,4.933333333333334,61.7837,0,0,0,0,0,0,2,3,2021,0.25881904,0.9659258,Monday,1502.8465,93043.0
L,2021-03-15 14:00:00,1,7.0,4.933333333333334,64.483696,0,0,0,1,0,0,2,3,2021,-0.5,-0.8660254,Monday,1213.4065,93043.0
