datetime,npu,actual,rf_pred,xgb_pred,prophet_pred
2024-05-19,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-20,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-22,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-23,N,1,1.0,1.0,1.0
2024-05-26,N,1,1.0,1.0,1.0
2024-05-31,N,1,1.0,1.0,1.0
2024-06-01,N,1,1.0,1.0,1.0
2024-06-03,N,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-04,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-08,N,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-10,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-16,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-19,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-22,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-23,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-25,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-27,N,3,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-01,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-07,N,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-08,N,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-07-09,N,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-07-10,N,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-07-15,N,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-07-16,N,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-07-17,N,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-07-18,N,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-07-21,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-22,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-23,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-24,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-28,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-29,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-31,N,3,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-01,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-02,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-04,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-10,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-11,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-12,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-14,N,1,1.0,1.0,1.0
2024-08-17,N,1,1.0,1.0,1.0
2024-08-19,N,1,1.0,1.0,1.0
2024-08-20,N,1,1.0,1.0,1.0
2024-08-27,N,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-01,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-02,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-05,N,3,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-09-07,N,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-09-08,N,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-09-09,N,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-09-11,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-09-14,N,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-09-17,N,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-09-25,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-28,N,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-30,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-03,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-04,N,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-07,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-10,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-11,N,3,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-10-14,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-15,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-16,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-17,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-23,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-24,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-27,N,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-28,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-02,N,3,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-11-03,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-11-04,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-11-05,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-11-06,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-11-07,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-08,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-12,N,1,1.0,1.0,1.0
2024-11-13,N,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-16,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-18,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-22,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-24,N,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-27,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-11,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-12,N,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-20,N,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-27,N,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-28,N,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-29,N,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-30,N,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-01-03,O,1,1.0,1.0,1.0
2024-01-06,O,1,1.0,1.0,1.0
2024-01-07,O,1,1.0,1.0,1.0
2024-01-08,O,3,1.5,1.5,1.5
2024-01-23,O,1,1.4,1.4,1.4
2024-01-31,O,1,1.3333333333333333,1.3333333333333333,1.3333333333333333
2024-02-02,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-03,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-07,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-11,O,3,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-02-12,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-13,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-16,O,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-18,O,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-02-19,O,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-02-22,O,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-02-25,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-26,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-27,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-28,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-03,O,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-04,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-11,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-13,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-18,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-26,O,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-03-29,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-04-03,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-06,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-07,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-08,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-09,O,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-04-11,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-13,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-16,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-22,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-25,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-02,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-09,O,1,1.0,1.0,1.0
2024-05-11,O,1,1.0,1.0,1.0
2024-05-14,O,1,1.0,1.0,1.0
2024-05-19,O,1,1.0,1.0,1.0
2024-05-21,O,1,1.0,1.0,1.0
2024-05-23,O,1,1.0,1.0,1.0
2024-05-28,O,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-04,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-08,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-10,O,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-14,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-15,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-16,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-19,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-24,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-26,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-27,O,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-29,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-30,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-05,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-13,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-20,O,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-21,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-22,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-23,O,3,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-30,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-31,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-08-02,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-08-04,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-10,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-18,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-20,O,1,1.0,1.0,1.0
2024-08-24,O,1,1.0,1.0,1.0
2024-08-28,O,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-03,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-04,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-06,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-08,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-12,O,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-14,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-16,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-19,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-20,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-21,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-24,O,3,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-09-28,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-29,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-30,O,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-04,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-06,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-08,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-09,O,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-10,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-11,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-13,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-18,O,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-25,O,3,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-29,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-30,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-08,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-09,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-10,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-11,O,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-14,O,1,1.0,1.0,1.0
2024-11-18,O,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-21,O,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-29,O,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-03,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-05,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-11,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-13,O,3,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-12-16,O,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-12-17,O,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-12-18,O,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-12-23,O,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-12-25,O,1,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-12-26,O,1,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-12-30,O,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-01-02,P,3,3.0,3.0,3.0
2024-01-05,P,2,2.5,2.5,2.5
2024-01-07,P,1,2.0,2.0,2.0
2024-01-10,P,1,1.75,1.75,1.75
2024-01-11,P,1,1.6,1.6,1.6
2024-01-13,P,1,1.5,1.5,1.5
2024-01-16,P,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-01-20,P,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-01-21,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-22,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-25,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-26,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-27,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-28,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-30,P,1,1.0,1.0,1.0
2024-02-04,P,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-05,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-08,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-20,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-22,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-23,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-28,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-09,P,1,1.0,1.0,1.0
2024-03-11,P,1,1.0,1.0,1.0
2024-03-12,P,1,1.0,1.0,1.0
2024-03-24,P,1,1.0,1.0,1.0
2024-03-25,P,1,1.0,1.0,1.0
2024-03-26,P,1,1.0,1.0,1.0
2024-03-28,P,1,1.0,1.0,1.0
2024-04-01,P,1,1.0,1.0,1.0
2024-04-02,P,1,1.0,1.0,1.0
2024-04-03,P,1,1.0,1.0,1.0
2024-04-06,P,1,1.0,1.0,1.0
2024-04-13,P,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-16,P,3,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-04-22,P,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-04-25,P,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-04-28,P,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-04-29,P,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-05-01,P,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-05-03,P,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-05-06,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-07,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-10,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-11,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-14,P,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-16,P,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-17,P,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-05-23,P,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-05-26,P,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-05-27,P,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-05-28,P,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-05-29,P,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-06-04,P,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-06-05,P,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-06-06,P,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-06-08,P,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-06-13,P,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-06-14,P,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-06-15,P,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-24,P,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-01,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-02,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-03,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-04,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-08,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-09,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-11,P,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-12,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-15,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-25,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-26,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-28,P,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-30,P,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-02,P,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-03,P,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-05,P,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-07,P,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-08,P,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-09,P,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-10,P,3,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-08-12,P,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-08-13,P,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-08-15,P,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-08-17,P,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-08-19,P,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-08-22,P,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-08-24,P,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
